온도,반응시간,Scale,이론 고형분(%),monomer_BA,monomer_2-EHA,monomer_CHMA,monomer_AA,monomer_MMA,monomer_IBOMA,monomer_2-HEMA,monomer_HDDA,monomer_GMA,monomer_LMA,monomer_EMA,monomer_BMA,monomer_EA,monomer_IBOA,monomer_MA,monomer_2-HEA,monomer_b-CEA,monomer_4-HBA,monomer_IBXA,monomer_NOAA,monomer_MEDOL-10,monomer_AOMA,monomer_DPPA,monomer_POEA,monomer_MAA,monomer_AN,monomer_St,monomer_LA,monomer_2-PEA,monomer_DCPA,monomer_EDMA,monomer_HPA,chem_avg_tg,chem_avg_mw,chem_avg_polarity,수율(%),점도(cP),Tg,입도(nm)
83.0,,328.94,0.47,92.2,0.0,0.0,1.3,0.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.765,126.84862,0.17600000000000005,0.7,80.0,-47.36,
83.0,,328.65,0.47,93.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.685,127.57805,0.16625,0.57,20.0,-49.54,
83.0,,329.11,0.47,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.58500000000004,126.80922,0.16200000000000003,0.77,50.0,-48.87,
83.0,,553.26,0.46,98.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.23000000000002,127.44056999999998,0.15975,0.8,50.0,-52.86,
83.0,,332.73,0.46,0.0,94.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.51300000000003,179.66484000000003,0.1149,0.73,100.0,-61.0,
83.0,,332.72,0.46,0.0,94.2,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.488,180.92754000000002,0.11130000000000001,0.72,50.0,-63.23,
83.0,,332.62,0.46,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.89000000000004,131.04641999999998,0.15750000000000003,0.74,50.0,-50.24,
83.0,,332.48,0.46,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.735,133.12136999999998,0.15525,0.73,150.0,-53.05,
83.0,,332.79,0.46,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.58500000000004,126.80922,0.16200000000000003,0.79,50.0,-48.87,
83.0,,332.81,0.46,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.56,128.07192,0.15839999999999999,0.77,100.0,-50.53,
83.0,,325.38,0.47,42.0,42.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.98999999999998,156.40169999999998,0.14100000000000001,0.68,50.0,-46.19,
83.0,,219.65,0.47,33.35,33.35,0.0,1.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.774,137.741655,0.17207499999999998,0.57,50.0,,
83.0,,316.14,0.48,98.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.23000000000002,127.44056999999998,0.15975,0.72,50.0,-52.86,
83.0,,330.31,0.46,41.48,41.48,15.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.8837266273373,156.5098890110989,0.13188681131886812,0.6,50.0,,
83.0,,328.65,0.47,45.5,45.5,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.37,155.56134999999998,0.14275000000000004,0.73,25.0,-52.79,
83.0,,316.29,0.48,93.45,0.0,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.17749999999998,126.597945,0.162375,0.64,50.0,,
83.0,,333.02,0.46,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.77,25.0,,
83.0,,328.78,0.47,90.25,0.0,5.0,1.0,0.0,0.0,0.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.24249999999998,129.820025,0.165875,0.74,25.0,,
83.0,,316.52,0.48,93.45,0.0,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.17249999999999,125.96704499999998,0.16462500000000002,0.69,50.0,,
83.0,,316.48,0.48,93.45,0.0,0.0,1.3,4.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.9775,125.96704499999998,0.166875,0.45,50.0,,
83.0,,330.35,0.46,43.98,43.98,10.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.58455654434556,155.909699030097,0.13313668633136685,0.69,25.0,,
83.0,,330.35,0.46,38.98,38.98,20.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.18289671032898,157.11007899210082,0.13063693630636938,0.63,25.0,,
83.0,,332.74,0.46,98.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.23000000000002,127.44056999999998,0.15975,0.73,40.0,-52.86,
83.0,,332.46,0.46,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.89000000000004,131.04641999999998,0.15750000000000003,0.73,40.0,-50.24,
83.0,,332.6,0.46,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.74,40.0,-47.45,
83.0,,332.62,0.46,94.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.3546370967742,127.2507459677419,0.15604838709677418,0.73,50.0,-50.21,
83.0,,332.91,0.46,92.2,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.55221774193552,127.2904637096774,0.17016129032258062,0.76,100.0,-47.36,
83.0,,642.31,0.48,82.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.53,124.94439999999999,0.174,0.76,50.0,-35.74,
83.0,,322.26,0.47,81.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.13,124.38329999999999,0.1815,0.73,50.0,-34.02,
83.0,,325.82,0.47,78.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.93,122.69999999999999,0.20400000000000001,0.69,5100.0,-28.85,
83.0,,312.76,0.48,0.0,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.91799999999995,137.50098,0.14634000000000003,,,29.97,
83.0,,315.19,0.48,0.0,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.45,99.75522000000001,0.26295,0.61,,-14.51,
83.0,,329.43,0.47,94.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.89000000000004,131.04641999999998,0.15750000000000003,0.75,80.0,-50.24,
83.0,,329.26,0.47,92.2,0.0,0.0,1.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.07,131.08581999999998,0.17149999999999999,0.75,80.0,-48.71,
83.0,,332.61,0.46,92.2,0.0,0.0,1.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.07,131.08581999999998,0.17149999999999999,0.75,120.0,,
83.0,,315.68,0.48,0.0,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.40299999999996,99.64758,0.21810000000000002,0.67,25.0,,
83.0,,315.65,0.48,0.0,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.276213592233,96.57844660194175,0.3757281553398058,0.66,25.0,,
83.0,,332.58,0.46,89.7,0.0,0.0,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.54000000000002,124.91606999999999,0.17325000000000002,0.74,100.0,-41.92,
83.0,,332.51,0.46,94.2,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.38500000000005,126.17831999999999,0.16650000000000004,0.74,50.0,-47.45,
83.0,,328.38,0.47,87.7,0.0,0.0,1.3,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.71999999999997,124.95546999999999,0.18724999999999997,0.73,80.0,-40.34,
83.0,,328.38,0.47,92.2,0.0,0.0,1.3,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.565,126.21771999999999,0.1805,0.76,70.0,-45.93,
83.0,,331.71,0.46,87.7,0.0,0.0,1.3,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.71999999999997,124.95546999999999,0.18724999999999997,0.69,90.0,-40.34,
83.0,,331.71,0.46,92.2,0.0,0.0,1.3,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.565,126.21771999999999,0.1805,0.64,100.0,-45.93,
83.0,,330.26,0.46,78.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.82999999999998,143.46657,0.14975,0.68,50.0,-39.92,
83.0,,329.62,0.47,78.7,0.0,0.0,1.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.03,146.27057,0.14575,0.46,50.0,-40.0,
83.0,,316.02,0.48,93.45,0.0,0.0,1.3,4.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.9775,125.96704499999998,0.166875,0.73,40.0,,
83.0,,332.21,0.46,92.2,0.0,0.0,1.3,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.565,126.21771999999999,0.1805,0.74,120.0,,
83.0,,316.01,0.48,0.0,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.803,99.64218,0.2136,0.6,50.0,,
83.0,,315.33,0.48,47.1,0.0,0.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.594,112.91024999999999,0.19005,0.54,50.0,,
83.0,,329.98,0.46,32.98,32.98,0.0,1.3,0.0,20.0,2.0,0.75,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.4204729527047,163.1972702729727,0.14863513648635138,0.61,50.0,,
83.0,,330.12,0.46,32.98,32.98,0.0,1.3,10.0,20.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.42007299270074,161.7954104589541,0.15863413658634137,0.71,50.0,,
83.0,,329.97,0.46,77.95,0.0,20.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.42249999999999,135.24129499999998,0.150125,0.45,40.0,,
83.0,,329.97,0.46,87.95,0.0,10.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.62250000000003,131.235295,0.155125,0.45,100.0,,
83.0,,329.97,0.46,77.95,0.0,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.42249999999999,143.255295,0.150125,0.39,40.0,,
83.0,,329.97,0.46,87.95,0.0,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.62250000000003,135.242295,0.155125,0.65,40.0,,
83.0,,331.21,0.46,37.98,37.98,20.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.52266273372663,156.58843115688433,0.14513548645135488,0.74,50.0,,
83.0,,330.81,0.46,75.95,0.0,20.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6025,135.28069499999998,0.16412500000000002,0.66,50.0,,
83.0,,329.98,0.46,48.98,48.98,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.98621637836217,154.7093190680932,0.13563643635636438,0.65,50.0,,
83.0,,329.69,0.47,38.98,38.98,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.98481651834817,140.68372162783723,0.1906309369063094,0.61,50.0,,
83.0,,329.97,0.46,38.98,38.98,0.0,1.3,0.0,0.0,0.0,0.75,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.38367663233677,146.29316068393163,0.15063493650634938,0.66,50.0,,
83.0,,315.72,0.48,89.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.93,124.91606999999999,0.16875,0.47,,,
83.0,,315.76,0.48,89.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.33999999999997,124.90526999999999,0.16425,0.63,,,
83.0,,356.778076923077,0.44,54.25,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.3425,119.541225,0.207875,0.67,10000.0,,
83.0,,356.778076923077,0.45,54.25,0.0,0.0,5.0,40.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3425,113.933225,0.24787499999999998,0.73,10000.0,,
83.0,,356.778076923077,0.45,74.25,0.0,0.0,5.0,20.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5425,119.54322499999999,0.217875,0.75,10000.0,,
83.0,,516.89,0.29,34.25,0.0,0.0,5.0,60.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.1425,108.323225,0.277875,0.91,25.0,,
83.0,,517.11,0.29,54.25,0.0,0.0,5.0,40.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.3425,113.933225,0.24787499999999998,0.91,25.0,,
83.0,,330.97,0.46,75.95,0.0,0.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6025,143.294695,0.16412500000000002,,40.0,,
83.0,,330.97,0.46,85.95,0.0,10.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.80249999999998,131.274695,0.16912500000000003,,40.0,,
83.0,,330.97,0.46,75.95,0.0,20.0,1.3,0.0,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6025,135.28069499999998,0.16412500000000002,,125.0,,
83.0,,330.97,0.46,23.38,54.57,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.89129999999997,176.678522,0.11884,,20.0,,
83.0,,329.64,0.46,77.95,0.0,20.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.42249999999999,135.24129499999998,0.150125,0.5,50.0,,
83.0,,330.79,0.46,54.57,23.38,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.8817,159.177813,0.134435,,80.0,,
83.0,,330.57,0.46,77.95,0.0,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.62250000000006,146.059295,0.146125,0.58,40.0,,
83.0,,330.49,0.46,62.36,15.59,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.1281,154.806844,0.13833,,80.0,,
83.0,,330.31,0.46,70.15,7.8,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.3745,150.435875,0.142225,,40.0,,
83.0,,331.61,0.46,77.95,0.0,0.0,1.3,0.0,20.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.62250000000006,146.059295,0.146125,0.73,40.0,,
83.0,,514.87,0.3,56.25,0.0,0.0,3.0,40.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.14250000000004,115.055425,0.23287499999999997,0.92,25.0,,
83.0,,512.97,0.3,58.25,0.0,0.0,1.0,40.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.9425,116.177625,0.21787499999999999,0.92,25.0,,
